Project ID,Project Name,Project Start Date,Project Completion Date,Extended Affordability Only,Prevailing Wage Status,Planned Tax Benefit,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Senior Units
58226,CONFIDENTIAL,2014-09-05T00:00:00.000,2014-09-05T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58190,CONFIDENTIAL,2014-09-04T00:00:00.000,2014-09-04T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
53003,CONFIDENTIAL,2014-09-03T00:00:00.000,2014-10-14T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,1
58217,CONFIDENTIAL,2014-09-03T00:00:00.000,2014-09-03T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58229,CONFIDENTIAL,2014-09-03T00:00:00.000,2014-09-03T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
53195,CONFIDENTIAL,2014-09-01T00:00:00.000,2014-09-01T00:00:00.000,No,Non Prevailing Wage,,0,0,2,0,0,0,0,2,2,2,0
53472,CONFIDENTIAL,2014-08-29T00:00:00.000,2014-08-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53470,CONFIDENTIAL,2014-08-28T00:00:00.000,2014-08-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58214,CONFIDENTIAL,2014-08-28T00:00:00.000,2014-08-28T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58215,CONFIDENTIAL,2014-08-28T00:00:00.000,2014-08-28T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58213,CONFIDENTIAL,2014-08-27T00:00:00.000,2014-08-27T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
49945,365 BOND STREET,2014-08-26T00:00:00.000,2016-08-01T00:00:00.000,No,Non Prevailing Wage,421a,0,0,86,0,0,0,86,0,86,429,0
53469,CONFIDENTIAL,2014-08-25T00:00:00.000,2014-08-25T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
52878,CONFIDENTIAL,2014-08-22T00:00:00.000,2014-12-08T00:00:00.000,No,Non Prevailing Wage,,0,0,2,0,0,0,0,2,2,2,1
44333,HIGHBRIDGE CDC. 1448 PLIMPTON AVE. ARTSBRIDGE,2014-08-21T00:00:00.000,2017-10-27T00:00:00.000,No,Prevailing Wage,Article XI,61,0,0,0,0,1,62,0,62,62,61
58212,CONFIDENTIAL,2014-08-19T00:00:00.000,2014-08-19T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58505,Navy Pier Apartments (20140207),2014-08-19T00:00:00.000,2017-10-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,115,0,0,1,116,0,116,571,0
53449,CONFIDENTIAL,2014-08-18T00:00:00.000,2014-08-18T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53454,CONFIDENTIAL,2014-08-18T00:00:00.000,2014-08-18T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53118,CONFIDENTIAL,2014-08-14T00:00:00.000,2014-08-14T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
53447,CONFIDENTIAL,2014-08-14T00:00:00.000,2014-08-14T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53448,CONFIDENTIAL,2014-08-14T00:00:00.000,2014-08-14T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
58211,CONFIDENTIAL,2014-08-14T00:00:00.000,2014-08-14T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
65091,1690 NELSON AVE,2014-08-14T00:00:00.000,2018-02-06T00:00:00.000,No,Non Prevailing Wage,421a,0,0,7,0,0,0,7,0,7,33,0
58185,CONFIDENTIAL,2014-08-13T00:00:00.000,2014-08-13T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
49544,BRC. 330 EAST 4TH ST. CLYDE BURTON,2014-08-08T00:00:00.000,,No,Non Prevailing Wage,,33,0,0,0,0,0,33,0,33,33,0
53108,CONFIDENTIAL,2014-08-08T00:00:00.000,2014-08-08T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53107,CONFIDENTIAL,2014-08-07T00:00:00.000,2014-08-07T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0
58176,CONFIDENTIAL,2014-08-07T00:00:00.000,2014-08-07T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58184,CONFIDENTIAL,2014-08-07T00:00:00.000,2014-08-07T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
53446,CONFIDENTIAL,2014-08-05T00:00:00.000,2014-08-05T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58183,CONFIDENTIAL,2014-08-04T00:00:00.000,2014-08-04T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
50495,Calvary.112-02 Guy Brewer Boulevard,2014-08-01T00:00:00.000,2016-06-15T00:00:00.000,No,Non Prevailing Wage,420c,8,0,44,0,0,1,53,0,53,53,52
53106,CONFIDENTIAL,2014-08-01T00:00:00.000,2014-08-01T00:00:00.000,No,Non Prevailing Wage,,0,0,2,0,0,0,0,2,2,2,0
53110,CONFIDENTIAL,2014-08-01T00:00:00.000,2014-08-01T00:00:00.000,No,Non Prevailing Wage,,0,0,2,0,0,0,0,2,2,2,0
49709,605 WEST 42ND ST,2014-07-31T00:00:00.000,2016-10-11T00:00:00.000,No,Non Prevailing Wage,421a,0,0,235,0,0,0,235,0,235,1175,0
53354,CONFIDENTIAL,2014-07-31T00:00:00.000,2014-07-31T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
53352,CONFIDENTIAL,2014-07-30T00:00:00.000,2014-07-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53353,CONFIDENTIAL,2014-07-30T00:00:00.000,2014-07-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53350,CONFIDENTIAL,2014-07-29T00:00:00.000,2014-07-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53056,CONFIDENTIAL,2014-07-28T00:00:00.000,2014-07-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58182,CONFIDENTIAL,2014-07-28T00:00:00.000,2014-07-28T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58181,CONFIDENTIAL,2014-07-25T00:00:00.000,2014-07-25T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
53033,CONFIDENTIAL,2014-07-24T00:00:00.000,2014-07-24T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
52984,CONFIDENTIAL,2014-07-17T00:00:00.000,2014-07-17T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58178,CONFIDENTIAL,2014-07-17T00:00:00.000,2014-07-17T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58225,CONFIDENTIAL,2014-07-17T00:00:00.000,2014-07-17T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58223,CONFIDENTIAL,2014-07-16T00:00:00.000,2014-07-16T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58224,CONFIDENTIAL,2014-07-16T00:00:00.000,2014-07-16T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58222,CONFIDENTIAL,2014-07-14T00:00:00.000,2014-07-14T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
58221,CONFIDENTIAL,2014-07-11T00:00:00.000,2014-07-11T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
51357,PS 186 AKA BGCH (BOYS AND GIRLS CLUB OF HARLEM),2014-07-09T00:00:00.000,2016-11-16T00:00:00.000,No,Non Prevailing Wage,420c,0,15,48,0,15,1,79,0,79,79,0
52981,CONFIDENTIAL,2014-07-09T00:00:00.000,2014-07-09T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58220,CONFIDENTIAL,2014-07-07T00:00:00.000,2014-07-07T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
52603,CONFIDENTIAL,2014-07-01T00:00:00.000,2014-12-12T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0
52838,CONFIDENTIAL,2014-07-01T00:00:00.000,2014-07-01T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0
44239,Home for Harlem Dowling,2014-06-30T00:00:00.000,2016-12-29T00:00:00.000,No,Non Prevailing Wage,420c,12,0,47,0,0,1,60,0,60,60,0
44319,Williamsburg Apartments,2014-06-30T00:00:00.000,2017-12-29T00:00:00.000,No,Non Prevailing Wage,420c,8,3,41,0,0,1,53,0,53,53,0
45303,Prospect Plaza Redevelopment,2014-06-30T00:00:00.000,2016-07-11T00:00:00.000,No,Prevailing Wage,420c,0,46,63,0,0,1,110,0,110,110,0
45326,High Hawk,2014-06-30T00:00:00.000,2018-01-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,18,54,0,1,73,0,73,73,0
47841,1490 CROTONA PARK EAST,2014-06-30T00:00:00.000,2015-04-30T00:00:00.000,No,Non Prevailing Wage,420c,0,0,38,0,0,1,39,0,39,39,0
48742,40 Riverside Boulevard,2014-06-30T00:00:00.000,2016-02-25T00:00:00.000,No,Non Prevailing Wage,421a,0,0,55,0,0,0,55,0,55,274,0
48870,1380 University Avenue,2014-06-30T00:00:00.000,2015-12-28T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,139,0,0,0,139,0,139,139,0
48898,Maple Court - 1901 Madison Ave,2014-06-30T00:00:00.000,2018-02-15T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,0,135,0,0,0,0,135,135,135,0
49071,Daly Avenue (Phipps),2014-06-30T00:00:00.000,2014-06-30T00:00:00.000,Yes,Non Prevailing Wage,420c,0,0,83,0,0,1,84,0,84,84,0
49943,GREENPOINT LANDING G2,2014-06-30T00:00:00.000,2017-01-24T00:00:00.000,No,Non Prevailing Wage,421a,0,19,73,0,0,0,92,0,92,93,0
50291,E. H. C. C. I. / LA FORTALEZA HDFC,2014-06-30T00:00:00.000,2015-06-04T00:00:00.000,No,Non Prevailing Wage,,0,10,0,0,0,0,10,0,10,10,0
50370,Halle Housing Associates,2014-06-30T00:00:00.000,2017-06-22T00:00:00.000,No,Non Prevailing Wage,420c,0,0,201,0,0,1,202,0,202,202,0
51150,Park Avenue Thorpe,2014-06-30T00:00:00.000,2017-03-15T00:00:00.000,No,Non Prevailing Wage,420c,0,0,20,0,0,0,20,0,20,20,0
52021,829 Southern Blvd. HDFC,2014-06-30T00:00:00.000,2016-04-18T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,48,0,0,0,1,1,48,49,49,0
52022,3279 HULL AVE. HDFC,2014-06-30T00:00:00.000,2016-02-29T00:00:00.000,No,Non Prevailing Wage,,0,51,0,0,0,0,0,51,51,51,0
52319,Chinatown Planning Council HDFC,2014-06-30T00:00:00.000,2014-06-30T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,155,0,0,0,0,155,0,155,155,155
55932,CONFIDENTIAL,2014-06-30T00:00:00.000,2014-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
44225,Brook Avenue Apartments,2014-06-27T00:00:00.000,2016-12-28T00:00:00.000,No,Non Prevailing Wage,421a,0,14,51,0,0,1,66,0,66,66,0
50842,Lands End II - Two Bridges A/k/a Cherry St.,2014-06-27T00:00:00.000,2014-06-27T00:00:00.000,Yes,Non Prevailing Wage,Article XI,373,61,41,11,4,0,486,4,490,490,0
51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00.000,2016-03-01T00:00:00.000,No,Non Prevailing Wage,420c,0,0,250,0,0,4,254,0,254,254,0
51299,GATEWAY ELTON III,2014-06-27T00:00:00.000,2016-11-25T00:00:00.000,No,Non Prevailing Wage,420c,0,86,199,0,0,2,287,0,287,287,0
52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00.000,2014-06-27T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,159,0,0,0,159,0,159,330,0
52182,DANIEL GILMARTIN HDFC,2014-06-27T00:00:00.000,2014-06-27T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,151,0,0,0,0,151,0,151,151,150
55745,CONFIDENTIAL,2014-06-27T00:00:00.000,2014-06-27T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
55760,CONFIDENTIAL,2014-06-27T00:00:00.000,2014-06-27T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
44288,DEAN STREET RESIDENCES CONDOMINIUM,2014-06-26T00:00:00.000,2018-06-18T00:00:00.000,No,Non Prevailing Wage,UDAAP,0,0,15,0,0,0,0,15,15,15,0
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2014-06-26T00:00:00.000,2017-10-26T00:00:00.000,No,Non Prevailing Wage,420c,45,0,43,0,0,2,90,0,90,90,0
48607,TBX910 - Lemle & Wolff,2014-06-26T00:00:00.000,2017-01-20T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,134,0,0,4,138,0,138,138,0
48679,NEP Round 1 Mott Haven,2014-06-26T00:00:00.000,,No,Non Prevailing Wage,420c,0,0,82,0,28,4,114,0,114,114,0
48787,1091 Bushwick Avenue HDFC,2014-06-26T00:00:00.000,2018-06-21T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,16,0,0,0,0,1,15,16,16,0
48906,CAMBA GARDENS 2. 560 WINTHROP,2014-06-26T00:00:00.000,2016-11-30T00:00:00.000,No,Prevailing Wage,420c,182,0,110,0,0,1,293,0,293,293,0
49172,UP. 316 East 162nd St.,2014-06-26T00:00:00.000,2016-12-13T00:00:00.000,No,Prevailing Wage,420c,86,0,0,0,0,0,86,0,86,86,0
49908,546 West 44th Street,2014-06-26T00:00:00.000,2017-07-14T00:00:00.000,No,Non Prevailing Wage,421a,0,0,62,0,0,0,62,0,62,280,0
50088,810 River,2014-06-26T00:00:00.000,2018-06-18T00:00:00.000,No,Non Prevailing Wage,Article XI,0,22,84,27,0,1,134,0,134,134,0
50282,Selfhelp. 6469 Broadway. Van Courtlandt Green,2014-06-26T00:00:00.000,2016-04-20T00:00:00.000,No,Non Prevailing Wage,420c,0,8,77,0,0,1,86,0,86,86,85
50408,333 E 209TH STREET,2014-06-26T00:00:00.000,2016-02-29T00:00:00.000,No,Non Prevailing Wage,,0,42,0,0,0,1,0,43,43,43,0
50497,655 Morris Avenue,2014-06-26T00:00:00.000,2016-12-01T00:00:00.000,No,Non Prevailing Wage,420c,0,0,153,22,0,1,176,0,176,176,0
50583,SECOND ATLANTIC TERMINAL HOUSING CORPORATION,2014-06-26T00:00:00.000,2017-06-29T00:00:00.000,No,Non Prevailing Wage,J-51,0,0,305,0,0,0,0,305,305,305,0
50609,1095 Bushwick Ave HDFC,2014-06-26T00:00:00.000,,No,Non Prevailing Wage,J-51 Enriched,0,7,6,1,0,1,5,10,15,15,0
51104,456 Washington Street,2014-06-26T00:00:00.000,2016-10-07T00:00:00.000,No,Non Prevailing Wage,421a,0,0,22,0,0,0,22,0,22,107,0
51252,Mount Sharon HDFC,2014-06-26T00:00:00.000,2016-05-13T00:00:00.000,No,Non Prevailing Wage,420c,0,6,97,0,0,3,106,0,106,106,0
51607,261 Hudson Street,2014-06-26T00:00:00.000,2017-08-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,41,0,0,0,41,0,41,201,0
52411,Twin Parks S.W.,2014-06-26T00:00:00.000,2014-06-30T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,536,0,0,0,536,0,536,536,0
55506,Cadman Tower,2014-06-26T00:00:00.000,2014-06-26T00:00:00.000,No,Non Prevailing Wage,Article II,0,0,0,0,422,0,0,422,422,422,0
55699,CONFIDENTIAL,2014-06-26T00:00:00.000,2014-06-26T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
55723,CONFIDENTIAL,2014-06-26T00:00:00.000,2014-06-26T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
55783,CONFIDENTIAL,2014-06-26T00:00:00.000,2014-06-26T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
50359,FS Development,2014-06-25T00:00:00.000,2014-06-25T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,72,0,33,0,105,0,105,105,0
51590,226 West 113th Street HDFC,2014-06-25T00:00:00.000,2017-03-13T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,1,16,1,0,0,0,1,17,18,18,0
52413,Harry Silver Apartments,2014-06-25T00:00:00.000,2014-06-26T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,288,0,0,0,0,288,288,288,0
55695,CONFIDENTIAL,2014-06-25T00:00:00.000,2014-06-25T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
56332,CONFIDENTIAL,2014-06-25T00:00:00.000,2014-06-25T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
56691,CONFIDENTIAL,2014-06-25T00:00:00.000,2014-06-25T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
57194,CONFIDENTIAL,2014-06-25T00:00:00.000,2014-06-25T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
57294,CONFIDENTIAL,2014-06-25T00:00:00.000,2014-06-25T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
48624,TBK902 - Shinda,2014-06-24T00:00:00.000,2016-04-01T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,0,71,17,0,1,89,0,89,95,0
50278,Promesa Housing Development Fund Corporation,2014-06-24T00:00:00.000,2019-05-17T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,139,0,0,0,0,0,139,139,139,0
50390,St Barnabas Housing For The Elderly,2014-06-24T00:00:00.000,2014-06-24T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,90,0,0,1,91,0,91,91,91
50580,180 Saint Nicholas Avenue HDFC,2014-06-24T00:00:00.000,2017-10-25T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,0,21,0,0,0,0,21,21,21,0
55912,CONFIDENTIAL,2014-06-24T00:00:00.000,2014-06-24T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
50371,Hill House,2014-06-23T00:00:00.000,2014-06-23T00:00:00.000,Yes,Non Prevailing Wage,420c,42,1,0,0,0,1,44,0,44,44,0
48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00.000,2016-12-14T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,28,21,20,26,5,100,0,100,100,0
48767,HRP 133-134,2014-06-19T00:00:00.000,2014-06-19T00:00:00.000,Yes,Non Prevailing Wage,420c,0,0,71,0,0,0,71,0,71,71,0
50207,MHANY East NY Partnership,2014-06-19T00:00:00.000,2016-01-20T00:00:00.000,No,Non Prevailing Wage,420c,0,9,49,0,0,1,59,0,59,59,0
50258,New Walton,2014-06-19T00:00:00.000,2015-10-26T00:00:00.000,No,Non Prevailing Wage,420c,0,0,85,0,0,0,85,0,85,85,0
50352,Burnside Associates,2014-06-19T00:00:00.000,2018-04-17T00:00:00.000,No,Non Prevailing Wage,420c,0,0,95,24,0,0,119,0,119,119,0
57027,CONFIDENTIAL,2014-06-19T00:00:00.000,2014-06-19T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
50248,MHANY 2,2014-06-18T00:00:00.000,2019-11-21T00:00:00.000,No,Non Prevailing Wage,420c,0,0,77,0,0,0,77,0,77,77,0
50330,626 First Avenue,2014-06-18T00:00:00.000,2018-07-03T00:00:00.000,No,Non Prevailing Wage,421a,0,0,160,0,0,0,160,0,160,761,0
50353,Webster Ryer (aka Mid-Webster Renewal),2014-06-18T00:00:00.000,2016-02-19T00:00:00.000,No,Non Prevailing Wage,420c,0,0,68,0,0,0,68,0,68,68,0
52429,CONFIDENTIAL,2014-06-17T00:00:00.000,2014-12-15T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0
55736,CONFIDENTIAL,2014-06-17T00:00:00.000,2014-06-17T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
57437,CONFIDENTIAL,2014-06-17T00:00:00.000,2014-06-17T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
50360,Park & 196th Street,2014-06-16T00:00:00.000,2014-06-16T00:00:00.000,Yes,Non Prevailing Wage,420c,0,0,44,0,0,0,44,0,44,44,0
56377,CONFIDENTIAL,2014-06-16T00:00:00.000,2014-06-16T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
50193,Nelson Luquer,2014-06-13T00:00:00.000,2015-08-13T00:00:00.000,No,Non Prevailing Wage,420c,0,0,44,0,0,0,44,0,44,44,0
56573,CONFIDENTIAL,2014-06-13T00:00:00.000,2014-06-13T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
57036,CONFIDENTIAL,2014-06-13T00:00:00.000,2014-06-13T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
56570,CONFIDENTIAL,2014-06-12T00:00:00.000,2014-06-12T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
50354,Ogden Ave.,2014-06-11T00:00:00.000,2014-06-11T00:00:00.000,Yes,Non Prevailing Wage,420c,40,1,0,0,0,0,41,0,41,41,0
52370,CONFIDENTIAL,2014-06-11T00:00:00.000,2014-07-07T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,1
53254,Christopher Court,2014-06-11T00:00:00.000,2014-06-11T00:00:00.000,Yes,Non Prevailing Wage,Article V,0,160,0,0,0,0,160,0,160,160,0
55976,CONFIDENTIAL,2014-06-09T00:00:00.000,2014-06-09T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
56952,CONFIDENTIAL,2014-06-09T00:00:00.000,2014-06-09T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
57361,CONFIDENTIAL,2014-06-06T00:00:00.000,2014-06-06T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
50294,Margarita Santos Apartments HDFC,2014-06-05T00:00:00.000,2017-02-07T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,6,25,0,0,0,31,0,31,31,0
52507,CONFIDENTIAL,2014-06-05T00:00:00.000,2014-06-05T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,1
50416,Logan Plaza,2014-06-04T00:00:00.000,2014-06-04T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,26,0,103,1,130,0,130,130,0
57450,CONFIDENTIAL,2014-06-04T00:00:00.000,2014-06-04T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
50410,CAMBA. 331 Saratoga Ave. Bergen Saratoga,2014-06-03T00:00:00.000,2016-10-21T00:00:00.000,No,Non Prevailing Wage,420c,40,16,23,0,0,1,80,0,80,80,0
51249,2120 Mapes Avenue HDFC,2014-05-30T00:00:00.000,2017-06-13T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,28,0,0,0,1,0,29,29,29,0
51534,CONFIDENTIAL,2014-05-30T00:00:00.000,2014-07-07T00:00:00.000,No,Non Prevailing Wage,,1,0,0,0,0,0,0,1,1,1,1
52401,CONFIDENTIAL,2014-05-30T00:00:00.000,2014-05-30T00:00:00.000,No,Non Prevailing Wage,,0,0,3,0,0,0,0,3,3,3,0
55732,CONFIDENTIAL,2014-05-30T00:00:00.000,2014-05-30T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
56397,CONFIDENTIAL,2014-05-29T00:00:00.000,2014-05-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
57320,CONFIDENTIAL,2014-05-29T00:00:00.000,2014-05-29T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
57364,CONFIDENTIAL,2014-05-29T00:00:00.000,2014-05-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
50192,1790 Clinton Avenue,2014-05-28T00:00:00.000,2014-05-28T00:00:00.000,Yes,Non Prevailing Wage,420c,16,0,11,0,0,0,27,0,27,27,0
56141,CONFIDENTIAL,2014-05-28T00:00:00.000,2014-05-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
56745,CONFIDENTIAL,2014-05-28T00:00:00.000,2014-05-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
56572,CONFIDENTIAL,2014-05-22T00:00:00.000,2014-05-22T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
55701,CONFIDENTIAL,2014-05-21T00:00:00.000,2014-05-21T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
55980,CONFIDENTIAL,2014-05-21T00:00:00.000,2014-05-21T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
55702,CONFIDENTIAL,2014-05-20T00:00:00.000,2014-05-20T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
65135,3825 AND 3827 THIRD AVENUE,2014-05-19T00:00:00.000,2017-06-14T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,8,0
56319,CONFIDENTIAL,2014-05-16T00:00:00.000,2014-05-16T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
56971,CONFIDENTIAL,2014-05-16T00:00:00.000,2014-05-16T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
55735,CONFIDENTIAL,2014-05-15T00:00:00.000,2014-05-15T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
55500,Carnegie Park,2014-05-14T00:00:00.000,2015-11-12T00:00:00.000,No,Non Prevailing Wage,420c,0,0,92,0,0,0,92,0,92,92,0
55762,CONFIDENTIAL,2014-05-13T00:00:00.000,2014-05-13T00:00:00.000,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,0
