Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,897205,224,DUMONT AVENUE,Brooklyn,11212,3035730001,3345302,BK-16,41,924,BK81,40.663775,-73.911369,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,3,2,1,0,0,0,6,0,6,6
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948870,360,BRISTOL STREET,Brooklyn,11212,3035730001,3345310,BK-16,41,924,BK81,40.662543,-73.910855,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,0,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948952,332,BRISTOL STREET,Brooklyn,11212,3035730001,3345303,BK-16,41,924,BK81,40.663061,-73.910988,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948953,334,BRISTOL STREET,Brooklyn,11212,3035730001,3345304,BK-16,41,924,BK81,40.663026,-73.910977,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,0,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948954,338,BRISTOL STREET,Brooklyn,11212,3035730001,3345305,BK-16,41,924,BK81,40.662952,-73.910959,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,0,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948955,340,BRISTOL STREET,Brooklyn,11212,3035730001,3345306,BK-16,41,924,BK81,40.662913,-73.910949,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,0,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948956,352,BRISTOL STREET,Brooklyn,11212,3035730001,3345307,BK-16,41,924,BK81,40.662691,-73.910891,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,0,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948957,354,BRISTOL STREET,Brooklyn,11212,3035730001,3345308,BK-16,41,924,BK81,40.662655,-73.910884,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,0,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948958,358,BRISTOL STREET,Brooklyn,11212,3035730001,3345309,BK-16,41,924,BK81,40.662581,-73.910862,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,0,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948959,372,BRISTOL STREET,Brooklyn,11212,3035870001,3342590,BK-16,42,916,BK81,40.661897,-73.91069,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,2,1,1,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948960,374,BRISTOL STREET,Brooklyn,11212,3035870001,3342591,BK-16,42,916,BK81,40.661862,-73.91068,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948961,378,BRISTOL STREET,Brooklyn,11212,3035870001,3342592,BK-16,42,916,BK81,40.661788,-73.910662,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948962,380,BRISTOL STREET,Brooklyn,11212,3035870001,3342593,BK-16,42,916,BK81,40.661749,-73.910651,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948963,392,BRISTOL STREET,Brooklyn,11212,3035870001,3342595,BK-16,42,916,BK81,40.661527,-73.910594,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948964,394,BRISTOL STREET,Brooklyn,11212,3035870001,3342596,BK-16,42,916,BK81,40.661491,-73.910583,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948965,398,BRISTOL STREET,Brooklyn,11212,3035870001,3342598,BK-16,42,916,BK81,40.661417,-73.910565,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,948966,400,BRISTOL STREET,Brooklyn,11212,3035870001,3342599,BK-16,42,916,BK81,40.661379,-73.910554,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58249,CONFIDENTIAL,Homeowner Assistance Program,2014-12-15T00:00:00.000,2014-12-15T00:00:00.000,,----,----,Staten Island,,,,SI-03,51,,,,,,,2014-12-15T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
54651,CONFIDENTIAL,Homeowner Assistance Program,2014-12-14T00:00:00.000,2014-12-14T00:00:00.000,,----,----,Staten Island,,,,SI-01,50,,,,,,,2014-12-14T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
50871,181 Front Street,Multifamily Incentives Program,2014-12-12T00:00:00.000,2019-04-09T00:00:00.000,950133,181,FRONT STREET,Brooklyn,11201,3000410042,,BK-02,33,21,BK38,40.702406,-73.985949,40.70259,-73.985963,2019-04-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,21,0,0,0,0,9,11,1,0,0,0,0,21,0,21,105
51918,225 E 39th Street (fka 222 East 40th Street),Multifamily Incentives Program,2014-12-12T00:00:00.000,2017-08-29T00:00:00.000,2325,601,3 AVENUE,Manhattan,10158,1009200012,,MN-06,4,88,MN19,40.748972,-73.975761,40.74894,-73.975076,2017-08-29T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,75,0,0,0,20,27,25,3,0,0,0,0,75,0,75,372
54642,CONFIDENTIAL,Homeowner Assistance Program,2014-12-12T00:00:00.000,2014-12-12T00:00:00.000,,----,----,Staten Island,,,,SI-02,50,,,,,,,2014-12-12T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
55437,Atlantic Yards B14 (Pacific Park),Multifamily Finance Program,2014-12-12T00:00:00.000,2019-06-18T00:00:00.000,966924,535,CARLTON AVENUE,Brooklyn,11238,3011297502,,BK-08,35,163,BK64,40.681447,-73.970879,40.68116,-73.970612,2019-06-18T00:00:00.000,New Construction,No,Non Prevailing Wage,0,15,75,26,181,1,66,129,88,14,0,0,0,1,298,0,298,298
52272,CARROLL GARDENS- PHASE 2 (363 BOND STREET),Multifamily Incentives Program,2014-12-11T00:00:00.000,2017-11-09T00:00:00.000,927008,363,BOND STREET,Brooklyn,11231,3004520001,,BK-06,39,77,BK33,40.678186,-73.990828,40.678,-73.98992,2017-11-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,54,0,0,0,21,23,10,0,0,0,0,0,54,0,54,270
50702,223 North 8th Street,Multifamily Incentives Program,2014-12-10T00:00:00.000,2016-10-14T00:00:00.000,949598,230,NORTH 9 STREET,Brooklyn,11211,3023130013,,BK-01,33,519,BK73,40.717579,-73.954363,40.71732,-73.954597,2016-10-14T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,19,0,0,0,6,10,3,0,0,0,0,0,19,0,19,94
54635,CONFIDENTIAL,Homeowner Assistance Program,2014-12-10T00:00:00.000,2014-12-10T00:00:00.000,,----,----,Staten Island,,,,SI-02,50,,,,,,,2014-12-10T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
54647,CONFIDENTIAL,Homeowner Assistance Program,2014-12-10T00:00:00.000,2014-12-28T00:00:00.000,,----,----,Bronx,,,,BX-09,18,,,,,,,2014-12-28T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
54638,CONFIDENTIAL,Homeowner Assistance Program,2014-12-09T00:00:00.000,2014-12-09T00:00:00.000,,----,----,Queens,,,,QN-09,32,,,,,,,2014-12-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
54644,CONFIDENTIAL,Homeowner Assistance Program,2014-12-09T00:00:00.000,2014-12-09T00:00:00.000,,----,----,Queens,,,,QN-03,25,,,,,,,2014-12-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
58510,Maria Isabel Apartments (20140296),Multifamily Incentives Program,2014-12-09T00:00:00.000,2017-02-10T00:00:00.000,63748,787,EAST 149 STREET,Bronx,10455,2026530001,2086465,BX-01,8,79,BX34,40.812801,-73.906944,40.81317,-73.906633,2017-02-10T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,98,0,0,1,30,68,1,0,0,0,0,0,99,0,99,99
54640,CONFIDENTIAL,Homeowner Assistance Program,2014-12-08T00:00:00.000,2014-12-08T00:00:00.000,,----,----,Staten Island,,,,SI-01,49,,,,,,,2014-12-08T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
54679,CONFIDENTIAL,Homeowner Assistance Program,2014-12-08T00:00:00.000,2014-12-08T00:00:00.000,,----,----,Manhattan,,,,MN-12,10,,,,,,,2014-12-08T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
54566,CONFIDENTIAL,Homeowner Assistance Program,2014-12-05T00:00:00.000,2014-12-05T00:00:00.000,,----,----,Brooklyn,,,,BK-18,45,,,,,,,2014-12-05T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
50467,210 East 39th Street,Multifamily Incentives Program,2014-12-04T00:00:00.000,2017-11-14T00:00:00.000,948896,210,EAST 39 STREET,Manhattan,10016,1009197501,,MN-06,4,78,MN20,40.748686,-73.975411,40.74844,-73.975419,2017-11-14T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,11,0,0,0,1,7,3,0,0,0,0,0,11,0,11,55
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,3437,2031,ADAM C POWELL BOULEVARD,Manhattan,10027,1019060064,1057700,MN-10,9,220,MN11,40.806748,-73.949938,40.8066,-73.949548,2017-01-20T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,10,0,0,1,0,1,7,3,0,0,0,0,11,0,11,11
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,3583,2400,ADAM C POWELL BOULEVARD,Manhattan,10030,1020260029,1060413,MN-10,9,230,MN03,40.818535,-73.941356,40.81882,-73.941637,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,51,2,0,1,0,0,7,16,25,6,0,0,54,0,54,54
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,4173,2815,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039,1020450096,1060845,MN-10,9,259,MN03,40.825893,-73.939694,40.82599,-73.939983,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,8,4,0,0,0,2,5,5,0,0,0,0,12,0,12,12
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,4175,2819,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039,1020460007,1060854,MN-10,9,23502,MN03,40.826066,-73.939568,40.82633,-73.939802,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,18,25,0,1,0,10,1,33,0,0,0,0,44,0,44,44
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,4183,2844,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039,1020360061,1060602,MN-10,9,236,MN03,40.82642,-73.939289,40.82634,-73.938986,2017-01-20T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,9,18,0,0,0,17,10,0,0,0,0,0,27,0,27,27
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,4189,2853,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039,1020460063,1060875,MN-10,9,23502,MN03,40.82738,-73.938609,40.82778,-73.938844,2017-05-10T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,25,24,0,0,0,10,25,14,0,0,0,0,49,0,49,49
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,7475,220,BRADHURST AVENUE,Manhattan,10039,1020460063,1060872,MN-10,9,23502,MN03,40.828122,-73.939356,40.82778,-73.938844,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,8,9,0,1,0,6,10,2,0,0,0,0,18,0,18,18
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,23437,161,LENOX AVENUE,Manhattan,10026,1019030029,1057492,MN-10,9,220,MN11,40.803429,-73.948669,40.8036,-73.949041,2017-01-20T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,13,0,0,0,0,4,8,1,0,0,0,0,13,0,13,13
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,23452,191,LENOX AVENUE,Manhattan,10026,1019040033,1057558,MN-10,9,220,MN11,40.804318,-73.948022,40.80444,-73.948394,2017-05-10T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,38846,166,WEST 120 STREET,Manhattan,10027,1019040059,1057584,MN-10,9,220,MN11,40.80531,-73.949549,40.80534,-73.950221,2016-07-12T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,4,0,4,4,0,0,0,0,12,0,12,12
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,41409,203,WEST 140 STREET,Manhattan,10030,1020260027,1060412,MN-10,9,230,MN03,40.818703,-73.941916,40.81891,-73.94185,2017-01-20T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,10,4,0,1,0,1,12,2,0,0,0,0,15,0,15,15
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,41411,205,WEST 140 STREET,Manhattan,10030,1020260026,1060411,MN-10,9,230,MN03,40.81872,-73.941955,40.81895,-73.941941,2017-07-12T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,2,8,0,0,0,0,0,10,0,0,0,0,10,0,10,10
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,41417,211,WEST 140 STREET,Manhattan,10030,1020260023,1060410,MN-10,9,230,MN03,40.818769,-73.942075,40.81906,-73.942201,2016-12-28T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,3,7,0,0,0,0,0,10,0,0,0,0,10,0,10,10
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,41419,213,WEST 140 STREET,Manhattan,10030,1020260022,1060409,MN-10,9,230,MN03,40.818786,-73.942114,40.8191,-73.942291,2016-07-12T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,8,6,0,1,0,1,12,2,0,0,0,0,15,0,15,15
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,41421,215,WEST 140 STREET,Manhattan,10030,1020260020,1060408,MN-10,9,230,MN03,40.818802,-73.942154,40.81913,-73.942378,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,3,11,0,1,0,1,12,2,0,0,0,0,15,0,15,15
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,41897,223,WEST 145 STREET,Manhattan,10039,1020310018,1060479,MN-10,9,232,MN03,40.822037,-73.939998,40.82241,-73.940185,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,6,10,0,0,0,5,10,1,0,0,0,0,16,0,16,16
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,42097,210,WEST 147 STREET,Manhattan,10039,1020320043,1060511,MN-10,9,234,MN03,40.823247,-73.938891,40.82321,-73.939386,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,16,24,0,1,0,0,29,12,0,0,0,0,41,0,41,41
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,42408,302,WEST 150 STREET,Manhattan,10039,1020450097,1060847,MN-10,9,259,MN03,40.826063,-73.93977,40.826,-73.940186,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,7,0,0,1,4,2,0,0,0,0,0,7,0,7,7
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,42410,308,WEST 150 STREET,Manhattan,10039,1020450100,1060849,MN-10,9,259,MN03,40.82608,-73.93981,40.82611,-73.940457,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,6,12,0,0,1,0,17,0,0,0,0,0,18,0,18,18
52733,HCCI 2,Multifamily Finance Program,2014-12-04T00:00:00.000,,941090,86,WEST 120 STREET,Manhattan,10027,1017180069,1083964,MN-10,9,200,MN11,40.804337,-73.947245,40.80431,-73.947527,2017-04-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8
54565,CONFIDENTIAL,Homeowner Assistance Program,2014-12-04T00:00:00.000,2014-12-04T00:00:00.000,,----,----,Brooklyn,,,,BK-18,46,,,,,,,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
54646,CONFIDENTIAL,Homeowner Assistance Program,2014-12-04T00:00:00.000,2014-12-04T00:00:00.000,,----,----,Queens,,,,QN-14,31,,,,,,,2014-12-04T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
58248,CONFIDENTIAL,Homeowner Assistance Program,2014-12-04T00:00:00.000,2014-12-04T00:00:00.000,,----,----,Staten Island,,,,SI-01,49,,,,,,,2014-12-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
58290,CONFIDENTIAL,Homeowner Assistance Program,2014-12-03T00:00:00.000,2014-12-03T00:00:00.000,,----,----,Queens,,,,QN-07,24,,,,,,,2014-12-03T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
58508,BAM South Apartments (20140284),Multifamily Incentives Program,2014-12-03T00:00:00.000,2018-01-25T00:00:00.000,976392,286,ASHLAND PLACE,Brooklyn,11217,3021100003,,BK-02,35,35,BK68,40.686556,-73.978164,40.6862,-73.978499,2018-01-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,76,0,0,1,23,35,19,0,0,0,0,0,77,0,77,378
54643,CONFIDENTIAL,Homeowner Assistance Program,2014-12-02T00:00:00.000,2014-12-02T00:00:00.000,,----,----,Queens,,,,QN-08,23,,,,,,,2014-12-02T00:00:00.000,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
65100,25 WOODBINE LLC,Multifamily Incentives Program,2014-12-02T00:00:00.000,2017-01-25T00:00:00.000,950549,25,WOODBINE STREET,Brooklyn,11221,3033480051,,BK-04,34,397,BK78,40.689388,-73.919838,40.68949,-73.920086,2017-01-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
53603,CONFIDENTIAL,Homeowner Assistance Program,2014-11-26T00:00:00.000,2014-12-22T00:00:00.000,,----,----,Bronx,,,,BX-03,16,,,,,,,2014-12-22T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
54391,CONFIDENTIAL,Homeowner Assistance Program,2014-11-26T00:00:00.000,2014-11-26T00:00:00.000,,----,----,Queens,,,,QN-07,19,,,,,,,2014-11-26T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
44265,CULVER EL PHASE I,Small Homes Program,2014-11-25T00:00:00.000,2019-05-06T00:00:00.000,957381,1204,37 STREET,Brooklyn,11218,3052950004,,BK-12,39,226,BK88,40.64283,-73.986941,40.64285,-73.98728,2019-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,4
44265,CULVER EL PHASE I,Small Homes Program,2014-11-25T00:00:00.000,2019-05-06T00:00:00.000,957382,1208,37 STREET,Brooklyn,11218,3052950104,,BK-12,39,226,BK88,40.642792,-73.986877,40.64277,-73.987147,2019-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,4
44265,CULVER EL PHASE I,Small Homes Program,2014-11-25T00:00:00.000,2019-05-06T00:00:00.000,957383,1214,37 STREET,Brooklyn,11218,3052950105,,BK-12,39,226,BK88,40.642737,-73.986783,40.64268,-73.986995,2019-05-06T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,4
44265,CULVER EL PHASE I,Small Homes Program,2014-11-25T00:00:00.000,2019-05-06T00:00:00.000,957384,1220,37 STREET,Brooklyn,11218,3052950106,,BK-12,39,226,BK88,40.642679,-73.986689,40.64259,-73.986844,2019-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,4
44265,CULVER EL PHASE I,Small Homes Program,2014-11-25T00:00:00.000,2019-05-06T00:00:00.000,957387,1226,37 STREET,Brooklyn,11218,3052950107,,BK-12,39,226,BK88,40.642622,-73.986596,40.6425,-73.986696,2019-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,4
44265,CULVER EL PHASE I,Small Homes Program,2014-11-25T00:00:00.000,2019-05-06T00:00:00.000,957388,1232,37 STREET,Brooklyn,11218,3052950108,,BK-12,39,226,BK88,40.642567,-73.986502,40.64241,-73.986545,2019-02-15T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,4
44265,CULVER EL PHASE I,Small Homes Program,2014-11-25T00:00:00.000,2019-05-06T00:00:00.000,957389,1264,37 STREET,Brooklyn,11218,3052950111,,BK-12,39,226,BK88,40.642262,-73.985997,40.6419,-73.985706,2019-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,4
44265,CULVER EL PHASE I,Small Homes Program,2014-11-25T00:00:00.000,2019-05-06T00:00:00.000,957390,1270,37 STREET,Brooklyn,11218,3052950112,,BK-12,39,226,BK88,40.642205,-73.985904,40.6418,-73.985551,2019-02-15T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,4
44265,CULVER EL PHASE I,Small Homes Program,2014-11-25T00:00:00.000,2019-05-06T00:00:00.000,957420,1276,37 STREET,Brooklyn,11218,3052950113,,BK-12,39,226,BK88,40.64215,-73.98581,40.64172,-73.985414,2019-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,4
52318,33 Bond Street,Multifamily Incentives Program,2014-11-25T00:00:00.000,2018-03-07T00:00:00.000,955360,33,BOND STREET,Brooklyn,11201,3001667502,,BK-02,33,37,BK38,40.688643,-73.983658,40.68825,-73.983215,2018-03-07T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,143,0,0,0,51,52,40,0,0,0,0,0,143,0,143,714
54411,CONFIDENTIAL,Homeowner Assistance Program,2014-11-25T00:00:00.000,2014-11-25T00:00:00.000,,----,----,Brooklyn,,,,BK-14,45,,,,,,,2014-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
54535,CONFIDENTIAL,Homeowner Assistance Program,2014-11-25T00:00:00.000,2014-11-25T00:00:00.000,,----,----,Bronx,,,,BX-09,18,,,,,,,2014-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
54554,CONFIDENTIAL,Homeowner Assistance Program,2014-11-25T00:00:00.000,2014-11-25T00:00:00.000,,----,----,Staten Island,,,,SI-03,51,,,,,,,2014-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
